Domain,Area,Element,Item,Year,Unit,Value
"Crops","Paraguay","Yield","Soybeans","2016","hg/ha","27190"
"Crops","Paraguay","Yield","Soybeans","2017","hg/ha","31000"
"Crops","Paraguay","Yield","Soybeans","2018","hg/ha","31470"
"Crops","Paraguay","Yield","Soybeans","2019","hg/ha","23900"
"Crops","Paraguay","Yield","Sweet potatoes","1961","hg/ha","96000"
"Crops","Paraguay","Yield","Sweet potatoes","1962","hg/ha","95890"
"Crops","Paraguay","Yield","Sweet potatoes","1963","hg/ha","98933"
"Crops","Paraguay","Yield","Sweet potatoes","1964","hg/ha","99138"
"Crops","Paraguay","Yield","Sweet potatoes","1965","hg/ha","94952"
"Crops","Paraguay","Yield","Sweet potatoes","1966","hg/ha","98035"
"Crops","Paraguay","Yield","Sweet potatoes","1967","hg/ha","98681"
"Crops","Paraguay","Yield","Sweet potatoes","1968","hg/ha","106625"
"Crops","Paraguay","Yield","Sweet potatoes","1969","hg/ha","106990"
"Crops","Paraguay","Yield","Sweet potatoes","1970","hg/ha","107065"
"Crops","Paraguay","Yield","Sweet potatoes","1971","hg/ha","110000"
"Crops","Paraguay","Yield","Sweet potatoes","1972","hg/ha","58618"
"Crops","Paraguay","Yield","Sweet potatoes","1973","hg/ha","74831"
"Crops","Paraguay","Yield","Sweet potatoes","1974","hg/ha","77641"
"Crops","Paraguay","Yield","Sweet potatoes","1975","hg/ha","80796"
"Crops","Paraguay","Yield","Sweet potatoes","1976","hg/ha","82796"
"Crops","Paraguay","Yield","Sweet potatoes","1977","hg/ha","84627"
"Crops","Paraguay","Yield","Sweet potatoes","1978","hg/ha","80051"
"Crops","Paraguay","Yield","Sweet potatoes","1979","hg/ha","75406"
"Crops","Paraguay","Yield","Sweet potatoes","1980","hg/ha","77847"
"Crops","Paraguay","Yield","Sweet potatoes","1981","hg/ha","66460"
"Crops","Paraguay","Yield","Sweet potatoes","1982","hg/ha","72807"
"Crops","Paraguay","Yield","Sweet potatoes","1983","hg/ha","73613"
"Crops","Paraguay","Yield","Sweet potatoes","1984","hg/ha","75410"
"Crops","Paraguay","Yield","Sweet potatoes","1985","hg/ha","78484"
"Crops","Paraguay","Yield","Sweet potatoes","1986","hg/ha","78500"
"Crops","Paraguay","Yield","Sweet potatoes","1987","hg/ha","101866"
"Crops","Paraguay","Yield","Sweet potatoes","1988","hg/ha","96241"
"Crops","Paraguay","Yield","Sweet potatoes","1989","hg/ha","96859"
"Crops","Paraguay","Yield","Sweet potatoes","1990","hg/ha","77706"
"Crops","Paraguay","Yield","Sweet potatoes","1991","hg/ha","80221"
"Crops","Paraguay","Yield","Sweet potatoes","1992","hg/ha","78986"
"Crops","Paraguay","Yield","Sweet potatoes","1993","hg/ha","83140"
"Crops","Paraguay","Yield","Sweet potatoes","1994","hg/ha","86994"
"Crops","Paraguay","Yield","Sweet potatoes","1995","hg/ha","76114"
"Crops","Paraguay","Yield","Sweet potatoes","1996","hg/ha","72885"
"Crops","Paraguay","Yield","Sweet potatoes","1997","hg/ha","77998"
"Crops","Paraguay","Yield","Sweet potatoes","1998","hg/ha","77109"
"Crops","Paraguay","Yield","Sweet potatoes","1999","hg/ha","78696"
"Crops","Paraguay","Yield","Sweet potatoes","2000","hg/ha","63202"
"Crops","Paraguay","Yield","Sweet potatoes","2001","hg/ha","73829"
"Crops","Paraguay","Yield","Sweet potatoes","2002","hg/ha","59439"
"Crops","Paraguay","Yield","Sweet potatoes","2003","hg/ha","56807"
"Crops","Paraguay","Yield","Sweet potatoes","2004","hg/ha","88300"
"Crops","Paraguay","Yield","Sweet potatoes","2005","hg/ha","67270"
"Crops","Paraguay","Yield","Sweet potatoes","2006","hg/ha","78842"
"Crops","Paraguay","Yield","Sweet potatoes","2007","hg/ha","80000"
"Crops","Paraguay","Yield","Sweet potatoes","2008","hg/ha","87251"
"Crops","Paraguay","Yield","Sweet potatoes","2009","hg/ha","86936"
"Crops","Paraguay","Yield","Sweet potatoes","2010","hg/ha","86547"
"Crops","Paraguay","Yield","Sweet potatoes","2011","hg/ha","86935"
"Crops","Paraguay","Yield","Sweet potatoes","2012","hg/ha","86076"
"Crops","Paraguay","Yield","Sweet potatoes","2013","hg/ha","86933"
"Crops","Paraguay","Yield","Sweet potatoes","2014","hg/ha","100000"
"Crops","Paraguay","Yield","Sweet potatoes","2015","hg/ha","99183"
"Crops","Paraguay","Yield","Sweet potatoes","2016","hg/ha","99500"
"Crops","Paraguay","Yield","Sweet potatoes","2017","hg/ha","99500"
"Crops","Paraguay","Yield","Sweet potatoes","2018","hg/ha","99644"
"Crops","Paraguay","Yield","Sweet potatoes","2019","hg/ha","99312"
"Crops","Paraguay","Yield","Wheat","1961","hg/ha","9000"
"Crops","Paraguay","Yield","Wheat","1962","hg/ha","7000"
"Crops","Paraguay","Yield","Wheat","1963","hg/ha","9072"
"Crops","Paraguay","Yield","Wheat","1964","hg/ha","6481"
"Crops","Paraguay","Yield","Wheat","1965","hg/ha","10000"
"Crops","Paraguay","Yield","Wheat","1966","hg/ha","11000"
"Crops","Paraguay","Yield","Wheat","1967","hg/ha","12010"
"Crops","Paraguay","Yield","Wheat","1968","hg/ha","10133"
"Crops","Paraguay","Yield","Wheat","1969","hg/ha","9141"
"Crops","Paraguay","Yield","Wheat","1970","hg/ha","7333"
"Crops","Paraguay","Yield","Wheat","1971","hg/ha","10641"
"Crops","Paraguay","Yield","Wheat","1972","hg/ha","5466"
"Crops","Paraguay","Yield","Wheat","1973","hg/ha","11330"
"Crops","Paraguay","Yield","Wheat","1974","hg/ha","11632"
"Crops","Paraguay","Yield","Wheat","1975","hg/ha","7092"
"Crops","Paraguay","Yield","Wheat","1976","hg/ha","12087"
"Crops","Paraguay","Yield","Wheat","1977","hg/ha","9813"
"Crops","Paraguay","Yield","Wheat","1978","hg/ha","12000"
"Crops","Paraguay","Yield","Wheat","1979","hg/ha","12394"
"Crops","Paraguay","Yield","Wheat","1980","hg/ha","17008"
"Crops","Paraguay","Yield","Wheat","1981","hg/ha","12377"
"Crops","Paraguay","Yield","Wheat","1982","hg/ha","13157"
"Crops","Paraguay","Yield","Wheat","1983","hg/ha","12016"
"Crops","Paraguay","Yield","Wheat","1984","hg/ha","12004"
"Crops","Paraguay","Yield","Wheat","1985","hg/ha","15998"
"Crops","Paraguay","Yield","Wheat","1986","hg/ha","15996"
"Crops","Paraguay","Yield","Wheat","1987","hg/ha","20971"
"Crops","Paraguay","Yield","Wheat","1988","hg/ha","18992"
"Crops","Paraguay","Yield","Wheat","1989","hg/ha","14977"
"Crops","Paraguay","Yield","Wheat","1990","hg/ha","16571"
"Crops","Paraguay","Yield","Wheat","1991","hg/ha","15636"
"Crops","Paraguay","Yield","Wheat","1992","hg/ha","16571"
"Crops","Paraguay","Yield","Wheat","1993","hg/ha","22131"
"Crops","Paraguay","Yield","Wheat","1994","hg/ha","21494"
"Crops","Paraguay","Yield","Wheat","1995","hg/ha","12094"
"Crops","Paraguay","Yield","Wheat","1996","hg/ha","24544"
"Crops","Paraguay","Yield","Wheat","1997","hg/ha","17862"
"Crops","Paraguay","Yield","Wheat","1998","hg/ha","11419"
"Crops","Paraguay","Yield","Wheat","1999","hg/ha","9584"
"Crops","Paraguay","Yield","Wheat","2000","hg/ha","18101"
"Crops","Paraguay","Yield","Wheat","2001","hg/ha","18334"
"Crops","Paraguay","Yield","Wheat","2002","hg/ha","17263"
"Crops","Paraguay","Yield","Wheat","2003","hg/ha","22000"
"Crops","Paraguay","Yield","Wheat","2004","hg/ha","22000"
"Crops","Paraguay","Yield","Wheat","2005","hg/ha","21918"
"Crops","Paraguay","Yield","Wheat","2006","hg/ha","16986"
"Crops","Paraguay","Yield","Wheat","2007","hg/ha","25000"
"Crops","Paraguay","Yield","Wheat","2008","hg/ha","20986"
"Crops","Paraguay","Yield","Wheat","2009","hg/ha","21000"
"Crops","Paraguay","Yield","Wheat","2010","hg/ha","25000"
"Crops","Paraguay","Yield","Wheat","2011","hg/ha","25049"
"Crops","Paraguay","Yield","Wheat","2012","hg/ha","26010"
"Crops","Paraguay","Yield","Wheat","2013","hg/ha","26000"
"Crops","Paraguay","Yield","Wheat","2014","hg/ha","15000"
"Crops","Paraguay","Yield","Wheat","2015","hg/ha","18986"
"Crops","Paraguay","Yield","Wheat","2016","hg/ha","22000"
"Crops","Paraguay","Yield","Wheat","2017","hg/ha","20000"
"Crops","Paraguay","Yield","Wheat","2018","hg/ha","16800"
"Crops","Paraguay","Yield","Wheat","2019","hg/ha","28000"
"Crops","Peru","Yield","Cassava","1961","hg/ha","147235"
"Crops","Peru","Yield","Cassava","1962","hg/ha","134991"
"Crops","Peru","Yield","Cassava","1963","hg/ha","136445"
"Crops","Peru","Yield","Cassava","1964","hg/ha","99443"
"Crops","Peru","Yield","Cassava","1965","hg/ha","109499"
"Crops","Peru","Yield","Cassava","1966","hg/ha","121871"
"Crops","Peru","Yield","Cassava","1967","hg/ha","121555"
"Crops","Peru","Yield","Cassava","1968","hg/ha","107310"
"Crops","Peru","Yield","Cassava","1969","hg/ha","119414"
"Crops","Peru","Yield","Cassava","1970","hg/ha","128631"
"Crops","Peru","Yield","Cassava","1971","hg/ha","133664"
"Crops","Peru","Yield","Cassava","1972","hg/ha","124000"
"Crops","Peru","Yield","Cassava","1973","hg/ha","124088"
"Crops","Peru","Yield","Cassava","1974","hg/ha","124646"
"Crops","Peru","Yield","Cassava","1975","hg/ha","112591"
"Crops","Peru","Yield","Cassava","1976","hg/ha","112260"
"Crops","Peru","Yield","Cassava","1977","hg/ha","113330"
"Crops","Peru","Yield","Cassava","1978","hg/ha","114024"
"Crops","Peru","Yield","Cassava","1979","hg/ha","114874"
"Crops","Peru","Yield","Cassava","1980","hg/ha","113469"
"Crops","Peru","Yield","Cassava","1981","hg/ha","110337"
"Crops","Peru","Yield","Cassava","1982","hg/ha","113964"
"Crops","Peru","Yield","Cassava","1983","hg/ha","111717"
"Crops","Peru","Yield","Cassava","1984","hg/ha","111504"
"Crops","Peru","Yield","Cassava","1985","hg/ha","105344"
"Crops","Peru","Yield","Cassava","1986","hg/ha","108513"
"Crops","Peru","Yield","Cassava","1987","hg/ha","111355"
"Crops","Peru","Yield","Cassava","1988","hg/ha","108759"
"Crops","Peru","Yield","Cassava","1989","hg/ha","108319"
"Crops","Peru","Yield","Cassava","1990","hg/ha","93413"
"Crops","Peru","Yield","Cassava","1991","hg/ha","110170"
"Crops","Peru","Yield","Cassava","1992","hg/ha","104847"
"Crops","Peru","Yield","Cassava","1993","hg/ha","103956"
"Crops","Peru","Yield","Cassava","1994","hg/ha","105988"
"Crops","Peru","Yield","Cassava","1995","hg/ha","105702"
"Crops","Peru","Yield","Cassava","1996","hg/ha","107672"
"Crops","Peru","Yield","Cassava","1997","hg/ha","108554"
"Crops","Peru","Yield","Cassava","1998","hg/ha","109191"
"Crops","Peru","Yield","Cassava","1999","hg/ha","109259"
"Crops","Peru","Yield","Cassava","2000","hg/ha","109285"
"Crops","Peru","Yield","Cassava","2001","hg/ha","107528"
"Crops","Peru","Yield","Cassava","2002","hg/ha","107337"
"Crops","Peru","Yield","Cassava","2003","hg/ha","108707"
"Crops","Peru","Yield","Cassava","2004","hg/ha","110717"
"Crops","Peru","Yield","Cassava","2005","hg/ha","108392"
"Crops","Peru","Yield","Cassava","2006","hg/ha","111287"
"Crops","Peru","Yield","Cassava","2007","hg/ha","111848"
"Crops","Peru","Yield","Cassava","2008","hg/ha","113363"
"Crops","Peru","Yield","Cassava","2009","hg/ha","116481"
"Crops","Peru","Yield","Cassava","2010","hg/ha","117650"
"Crops","Peru","Yield","Cassava","2011","hg/ha","118328"
"Crops","Peru","Yield","Cassava","2012","hg/ha","121016"
"Crops","Peru","Yield","Cassava","2013","hg/ha","121025"
"Crops","Peru","Yield","Cassava","2014","hg/ha","122106"
"Crops","Peru","Yield","Cassava","2015","hg/ha","121242"
"Crops","Peru","Yield","Cassava","2016","hg/ha","119157"
"Crops","Peru","Yield","Cassava","2017","hg/ha","122047"
"Crops","Peru","Yield","Cassava","2018","hg/ha","118672"
"Crops","Peru","Yield","Cassava","2019","hg/ha","123608"
"Crops","Peru","Yield","Maize","1961","hg/ha","13419"
"Crops","Peru","Yield","Maize","1962","hg/ha","13027"
"Crops","Peru","Yield","Maize","1963","hg/ha","13281"
"Crops","Peru","Yield","Maize","1964","hg/ha","14486"
"Crops","Peru","Yield","Maize","1965","hg/ha","16275"
"Crops","Peru","Yield","Maize","1966","hg/ha","16370"
"Crops","Peru","Yield","Maize","1967","hg/ha","16296"
"Crops","Peru","Yield","Maize","1968","hg/ha","16900"
"Crops","Peru","Yield","Maize","1969","hg/ha","16007"
"Crops","Peru","Yield","Maize","1970","hg/ha","16085"
"Crops","Peru","Yield","Maize","1971","hg/ha","16487"
"Crops","Peru","Yield","Maize","1972","hg/ha","16408"
"Crops","Peru","Yield","Maize","1973","hg/ha","16348"
"Crops","Peru","Yield","Maize","1974","hg/ha","16635"
"Crops","Peru","Yield","Maize","1975","hg/ha","17506"
"Crops","Peru","Yield","Maize","1976","hg/ha","18827"
"Crops","Peru","Yield","Maize","1977","hg/ha","18772"
"Crops","Peru","Yield","Maize","1978","hg/ha","16814"
"Crops","Peru","Yield","Maize","1979","hg/ha","16749"
"Crops","Peru","Yield","Maize","1980","hg/ha","15823"
"Crops","Peru","Yield","Maize","1981","hg/ha","17307"
"Crops","Peru","Yield","Maize","1982","hg/ha","17418"
"Crops","Peru","Yield","Maize","1983","hg/ha","16977"
"Crops","Peru","Yield","Maize","1984","hg/ha","19777"
"Crops","Peru","Yield","Maize","1985","hg/ha","18944"
"Crops","Peru","Yield","Maize","1986","hg/ha","20410"
"Crops","Peru","Yield","Maize","1987","hg/ha","20045"
"Crops","Peru","Yield","Maize","1988","hg/ha","19617"
"Crops","Peru","Yield","Maize","1989","hg/ha","20851"
"Crops","Peru","Yield","Maize","1990","hg/ha","19532"
"Crops","Peru","Yield","Maize","1991","hg/ha","19213"
"Crops","Peru","Yield","Maize","1992","hg/ha","18858"
"Crops","Peru","Yield","Maize","1993","hg/ha","21634"
"Crops","Peru","Yield","Maize","1994","hg/ha","20891"
"Crops","Peru","Yield","Maize","1995","hg/ha","19593"
"Crops","Peru","Yield","Maize","1996","hg/ha","25267"
"Crops","Peru","Yield","Maize","1997","hg/ha","20008"
"Crops","Peru","Yield","Maize","1998","hg/ha","21121"
"Crops","Peru","Yield","Maize","1999","hg/ha","23053"
"Crops","Peru","Yield","Maize","2000","hg/ha","24119"
"Crops","Peru","Yield","Maize","2001","hg/ha","25887"
"Crops","Peru","Yield","Maize","2002","hg/ha","26708"
"Crops","Peru","Yield","Maize","2003","hg/ha","27782"
"Crops","Peru","Yield","Maize","2004","hg/ha","26734"
"Crops","Peru","Yield","Maize","2005","hg/ha","26289"
"Crops","Peru","Yield","Maize","2006","hg/ha","27129"
"Crops","Peru","Yield","Maize","2007","hg/ha","28371"
"Crops","Peru","Yield","Maize","2008","hg/ha","29673"
"Crops","Peru","Yield","Maize","2009","hg/ha","30290"
"Crops","Peru","Yield","Maize","2010","hg/ha","30999"
"Crops","Peru","Yield","Maize","2011","hg/ha","31866"
"Crops","Peru","Yield","Maize","2012","hg/ha","33084"
"Crops","Peru","Yield","Maize","2013","hg/ha","32686"
"Crops","Peru","Yield","Maize","2014","hg/ha","31601"
"Crops","Peru","Yield","Maize","2015","hg/ha","33988"
"Crops","Peru","Yield","Maize","2016","hg/ha","32477"
"Crops","Peru","Yield","Maize","2017","hg/ha","34126"
"Crops","Peru","Yield","Maize","2018","hg/ha","34175"
"Crops","Peru","Yield","Maize","2019","hg/ha","34683"
"Crops","Peru","Yield","Plantains and others","1961","hg/ha","98751"
"Crops","Peru","Yield","Plantains and others","1962","hg/ha","196254"
"Crops","Peru","Yield","Plantains and others","1963","hg/ha","196041"
"Crops","Peru","Yield","Plantains and others","1964","hg/ha","98739"
"Crops","Peru","Yield","Plantains and others","1965","hg/ha","123348"
"Crops","Peru","Yield","Plantains and others","1966","hg/ha","137776"
"Crops","Peru","Yield","Plantains and others","1967","hg/ha","137169"
"Crops","Peru","Yield","Plantains and others","1968","hg/ha","132496"
"Crops","Peru","Yield","Plantains and others","1969","hg/ha","132161"
"Crops","Peru","Yield","Plantains and others","1970","hg/ha","124617"
"Crops","Peru","Yield","Plantains and others","1971","hg/ha","134827"
"Crops","Peru","Yield","Plantains and others","1972","hg/ha","119938"
"Crops","Peru","Yield","Plantains and others","1973","hg/ha","117703"
"Crops","Peru","Yield","Plantains and others","1974","hg/ha","118078"
"Crops","Peru","Yield","Plantains and others","1975","hg/ha","111570"
"Crops","Peru","Yield","Plantains and others","1976","hg/ha","109121"
"Crops","Peru","Yield","Plantains and others","1977","hg/ha","111609"
"Crops","Peru","Yield","Plantains and others","1978","hg/ha","111193"
"Crops","Peru","Yield","Plantains and others","1979","hg/ha","107471"
"Crops","Peru","Yield","Plantains and others","1980","hg/ha","110537"
"Crops","Peru","Yield","Plantains and others","1981","hg/ha","110140"
"Crops","Peru","Yield","Plantains and others","1982","hg/ha","110613"
"Crops","Peru","Yield","Plantains and others","1983","hg/ha","98313"
"Crops","Peru","Yield","Plantains and others","1984","hg/ha","103516"
"Crops","Peru","Yield","Plantains and others","1985","hg/ha","113655"
"Crops","Peru","Yield","Plantains and others","1986","hg/ha","115695"
"Crops","Peru","Yield","Plantains and others","1987","hg/ha","113877"
"Crops","Peru","Yield","Plantains and others","1988","hg/ha","116805"
"Crops","Peru","Yield","Plantains and others","1989","hg/ha","116662"
"Crops","Peru","Yield","Plantains and others","1990","hg/ha","121397"
"Crops","Peru","Yield","Plantains and others","1991","hg/ha","129679"
"Crops","Peru","Yield","Plantains and others","1992","hg/ha","105298"
"Crops","Peru","Yield","Plantains and others","1993","hg/ha","106893"
"Crops","Peru","Yield","Plantains and others","1994","hg/ha","121814"
"Crops","Peru","Yield","Plantains and others","1995","hg/ha","127585"
"Crops","Peru","Yield","Plantains and others","1996","hg/ha","118111"
"Crops","Peru","Yield","Plantains and others","1997","hg/ha","126878"
"Crops","Peru","Yield","Plantains and others","1998","hg/ha","111944"
"Crops","Peru","Yield","Plantains and others","1999","hg/ha","109451"
"Crops","Peru","Yield","Plantains and others","2000","hg/ha","109501"
"Crops","Peru","Yield","Plantains and others","2001","hg/ha","120549"
"Crops","Peru","Yield","Plantains and others","2002","hg/ha","122667"
"Crops","Peru","Yield","Plantains and others","2003","hg/ha","119759"
"Crops","Peru","Yield","Plantains and others","2004","hg/ha","119010"
"Crops","Peru","Yield","Plantains and others","2005","hg/ha","119628"
"Crops","Peru","Yield","Plantains and others","2006","hg/ha","123128"
"Crops","Peru","Yield","Plantains and others","2007","hg/ha","124107"
"Crops","Peru","Yield","Plantains and others","2008","hg/ha","119548"
"Crops","Peru","Yield","Plantains and others","2009","hg/ha","119284"
"Crops","Peru","Yield","Plantains and others","2010","hg/ha","128578"
"Crops","Peru","Yield","Plantains and others","2011","hg/ha","132389"
"Crops","Peru","Yield","Plantains and others","2012","hg/ha","137377"
"Crops","Peru","Yield","Plantains and others","2013","hg/ha","128177"
"Crops","Peru","Yield","Plantains and others","2014","hg/ha","128033"
"Crops","Peru","Yield","Plantains and others","2015","hg/ha","127823"
"Crops","Peru","Yield","Plantains and others","2016","hg/ha","129103"
"Crops","Peru","Yield","Plantains and others","2017","hg/ha","123345"
"Crops","Peru","Yield","Plantains and others","2018","hg/ha","135401"
"Crops","Peru","Yield","Plantains and others","2019","hg/ha","149131"
"Crops","Peru","Yield","Potatoes","1961","hg/ha","52875"
"Crops","Peru","Yield","Potatoes","1962","hg/ha","53635"
"Crops","Peru","Yield","Potatoes","1963","hg/ha","51727"
"Crops","Peru","Yield","Potatoes","1964","hg/ha","58552"
"Crops","Peru","Yield","Potatoes","1965","hg/ha","62450"
"Crops","Peru","Yield","Potatoes","1966","hg/ha","58867"
"Crops","Peru","Yield","Potatoes","1967","hg/ha","62956"
"Crops","Peru","Yield","Potatoes","1968","hg/ha","60843"
"Crops","Peru","Yield","Potatoes","1969","hg/ha","61135"
"Crops","Peru","Yield","Potatoes","1970","hg/ha","60287"
"Crops","Peru","Yield","Potatoes","1971","hg/ha","72632"
"Crops","Peru","Yield","Potatoes","1972","hg/ha","63240"
"Crops","Peru","Yield","Potatoes","1973","hg/ha","63997"
"Crops","Peru","Yield","Potatoes","1974","hg/ha","64287"
"Crops","Peru","Yield","Potatoes","1975","hg/ha","65395"
"Crops","Peru","Yield","Potatoes","1976","hg/ha","65939"
"Crops","Peru","Yield","Potatoes","1977","hg/ha","65450"
"Crops","Peru","Yield","Potatoes","1978","hg/ha","68584"
"Crops","Peru","Yield","Potatoes","1979","hg/ha","70045"
"Crops","Peru","Yield","Potatoes","1980","hg/ha","71969"
"Crops","Peru","Yield","Potatoes","1981","hg/ha","81801"
"Crops","Peru","Yield","Potatoes","1982","hg/ha","77795"
"Crops","Peru","Yield","Potatoes","1983","hg/ha","76047"
"Crops","Peru","Yield","Potatoes","1984","hg/ha","82911"
"Crops","Peru","Yield","Potatoes","1985","hg/ha","83864"
"Crops","Peru","Yield","Potatoes","1986","hg/ha","86250"
